title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,Genre,language_code_label,publication_year,title_label,authors_label,publisher_label,Genre_label
The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.15,0141181281,9780141181288,eng,402.0,2116,164,1999-11-01,Penguin Classics,History & Biography,2,1999.0,9178,5609,1477,4
Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,4.28,0143039164,9780143039167,eng,1144.0,7210,926,2005-09-27,Penguin Books,History & Biography,2,2005.0,3820,5608,1460,4
The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater,4.21,0679752730,9780679752738,eng,304.0,496,51,1994-11-29,Vintage,History & Biography,2,1994.0,6675,5605,2094,4
The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.29,0141182350,9780141182353,eng,366.0,1803,146,2000-04-01,Penguin Classics,History & Biography,2,2000.0,7167,5609,1477,4
The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,4.02,0141180412,9780141180410,eng,305.0,3831,473,1997-12-01,Penguin Classics,History & Biography,2,1997.0,9245,5607,1477,4
The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset,4.15,0394752937,9780394752938,eng,384.0,167,30,1987-05-12,Vintage,History & Biography,2,1987.0,8194,5604,2094,4
Jenny,Sigrid Undset/Tiina Nunnally,3.79,158642050X,9781586420505,eng,330.0,549,42,1998-06-01,Steerforth,Fiction,2,1998.0,3636,5607,1871,3
The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,4.19,1586420216,9781586420215,eng,406.0,48,9,2001-12-31,Steerforth Press,History & Biography,2,2001.0,9067,5610,1872,4
Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater,4.18,014118020X,9780141180205,eng,161.0,848,79,1998-04-01,Penguin Classics,History & Biography,2,1998.0,2958,5606,1477,4
The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater,4.23,0679755543,9780679755548,eng,240.0,349,18,1994-11-29,Vintage,History & Biography,2,1994.0,8813,5605,2094,4
The Son Avenger (The Master of Hestviken  #4),Sigrid Undset,4.4,0679755527,9780679755524,eng,288.0,275,19,1995-06-24,Vintage,History & Biography,2,1995.0,8822,5604,2094,4
An Imaginary Life,David Malouf,3.88,0099273845,9780099273844,eng,156.0,1552,144,1999-02-05,Vintage,History & Biography,2,1999.0,565,1273,2094,4
The Great World,David Malouf,3.88,0099273861,9780099273868,eng,336.0,539,33,1999-05-20,Vintage,Fiction,2,1999.0,7647,1273,2094,3
A Very Long Engagement,Sébastien Japrisot,3.91,0099474549,9780099474548,eng,320.0,79,16,2005-01-06,Vintage,History & Biography,2,2005.0,333,5901,2094,4
Birdsong,Sebastian Faulks,4.09,0679776818,9780679776819,eng,483.0,57513,2306,1997-06-02,Vintage International,History & Biography,2,1997.0,960,5550,2104,4
The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis,4.34,0811201325,9780811201322,eng,192.0,3151,106,1965-01-17,New Directions,Poetry,2,1965.0,7034,6335,1316,8
Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman,3.71,0449001962,9780449001967,eng,368.0,688,46,2002-01-29,Fawcett,Mystery & Thriller,2,2002.0,4670,3970,680,5
The Road,Cormac McCarthy,3.97,0307265439,9780307265432,eng,241.0,606433,34301,2006-09-26,Alfred A. Knopf,Fiction,2,2006.0,8644,1040,58,3
The Road to Serfdom,Friedrich A. Hayek,4.18,0415253896,9780415253895,eng,272.0,258,23,2006-03-09,Routledge,History & Biography,2,2006.0,8652,1906,1697,4
Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,4.19,0786940751,9780786940752,eng,346.0,6274,78,2006-12-20,Wizards of the Coast,Fantasy & paranormal,2,2006.0,5667,4989,2199,2
Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen,3.96,1566917662,9781566917667,eng,964.0,448,21,2006-03-31,Rick Steves,Non-fiction,2,2006.0,5666,2786,1675,6
Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones,4.29,006441034X,9780064410342,eng,329.0,161582,9026,2001-08-01,Harper Trophy,Fantasy & paranormal,2,2001.0,3316,1375,874,2
Howl and Other Poems,Allen Ginsberg/William Carlos Williams,4.13,0872863107,9780872863101,eng,56.0,85143,1284,2001-01-01,City Lights,Poetry,2,2001.0,3315,191,401,8
When Rabbit Howls,Truddi Chase/Robert A. Phillips,4.04,0425183319,9780425183311,eng,400.0,262,32,2002-02-05,Berkley,History & Biography,2,2002.0,9889,6128,240,4
The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,4.51,1421500493,9781421500492,eng,256.0,2874,76,2005-07-01,VIZ Media LLC,Fantasy & paranormal,2,2005.0,6634,2314,2063,2
Howl: Original Draft Facsimile  Transcript & Variant Versions  Fully Annotated by Author  with Contemporaneous Correspondence,Allen Ginsberg/Barry Miles,4.22,0061137456,9780061137457,eng,208.0,180,28,2006-10-10,Harper Perennial Modern Classics,Poetry,2,2006.0,3319,190,872,8
The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,4.35,1933615095,9781933615097,eng,312.0,193,7,2006-09-01,America's Test Kitchen,Non-fiction,2,2006.0,6746,203,77,6
Charlie and the Chocolate Factory (Charlie Bucket  #1),Roald Dahl/Quentin Blake,4.13,0142403881,9780142403884,eng,176.0,558799,7239,2005-06-02,Puffin Books,Children,2,2005.0,1330,5192,1600,0
Charlie and the Chocolate Factory: A Play,Richard R. George/Roald Dahl,4.33,0140311254,9780140311259,eng,89.0,2760,47,1979-09-27,Puffin Books,Children,2,1979.0,1331,5154,1600,0
Charlie and the Chocolate Factory (Abridged),Roald Dahl,3.86,0142404209,9780142404201,eng,40.0,12,2,2005-06-02,Puffin,Children,2,2005.0,1329,5182,1598,0
Collected Stories,Roald Dahl/Jeremy Treglown,4.39,0307264904,9780307264909,eng,850.0,346,43,2006-10-17,Alfred A. Knopf,Fiction,2,2006.0,1521,5187,58,3
Roald Dahl Treasury,Roald Dahl,4.43,067003665X,9780670036653,eng,448.0,2143,65,2003-09-15,Viking Juvenile,Children,2,2003.0,5668,5182,2087,0
Dirty Beasts,Roald Dahl/Quentin Blake,4.01,0142302279,9780142302279,eng,32.0,4075,121,2002-10-14,Puffin Books,Children,2,2002.0,1953,5192,1600,0
Never Let Me Go,Kazuo Ishiguro,3.82,1400078776,9781400078776,eng,288.0,380646,22957,2010-08-31,Vintage Books,Fiction,2,2010.0,4799,3504,2095,3
Never Let Me Go,Kazuo Ishiguro,3.82,0676977111,9780676977110,eng,288.0,1177,163,2006-01-31,Vintage Books,Fiction,2,2006.0,4799,3504,2095,3
Never Let Me Go,Kazuo Ishiguro/Rosalyn Landor,3.82,1415916292,9781415916292,eng,10.0,323,120,2005-04-12,Books on Tape,Fiction,2,2005.0,4799,3505,303,3
Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad,Eva Brann,4.3,0967967570,9780967967578,eng,326.0,118,13,2002-09-01,Paul Dry Books,Poetry,2,2002.0,3224,1795,1438,8
Paradoxes of Education in a Republic,Eva Brann,4.28,0226071367,9780226071367,eng,178.0,29,3,1989-08-15,University of Chicago Press,History & Biography,2,1989.0,5172,1795,2038,4
The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann,4.58,1589880080,9781589880085,eng,378.0,20,2,2004-03-01,Paul Dry Books,History & Biography,2,2004.0,8230,1795,1438,4
Open Secrets / Inward Prospects: Reflections on World and Soul,Eva Brann,4.42,1589880196,9781589880191,eng,435.0,10,1,2004-10-01,Paul Dry Books,History & Biography,2,2004.0,5078,1795,1438,4
Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem,4.04,0941051692,9780941051699,eng,118.0,94,12,1998-09-01,Focus,Non-fiction,2,1998.0,5252,4954,711,6
Rocky Stories: Tales of Love  Hope  and Happiness at America's Most Famous Steps,Michael Vitez/Tom Gralish/Sylvester Stallone,4.16,1589880293,9781589880290,eng,144.0,31,4,2006-11-01,Paul Dry Books,Non-fiction,2,2006.0,5683,4359,1438,6
My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2),Dixie Cash,3.88,0061134236,9780061134234,eng,336.0,1226,120,2006-08-29,William Morrow Paperbacks,Romantic,2,2006.0,4694,1389,2191,9
Since You're Leaving Anyway  Take Out the Trash (Domestic Equalizers #1),Dixie Cash,3.81,0060595361,9780060595364,eng,384.0,1614,167,2004-08-31,Avon,Romantic,2,2004.0,6030,1389,158,9
The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,0385504217,9780385504218,eng,522.0,2780,334,2003-03-18,Doubleday Publishing (NY),Fiction,2,2003.0,7191,1094,577,3
Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,Sylvia Browne/Lindsay Harrison,3.98,0451206703,9780451206701,eng,208.0,37,2,2002-10-01,NAL,Non-fiction,2,2002.0,1038,5890,1293,6
Mother God: The Feminine Principle to Our Creator,Sylvia Browne,4.05,1401903096,9781401903091,eng,128.0,469,30,2004-02-01,Hay House,Non-fiction,2,2004.0,4617,5889,924,6
Thanksgiving,Janet Evanovich,3.6,0060598808,9780060598808,eng,228.0,10637,474,2006-10-31,HarperTorch,Romantic,2,2006.0,6502,2840,900,9
Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,3.72,0312306342,9780312306342,eng,164.0,47315,1446,2007-01-09,St. Martin's Press,Mystery & Thriller,2,2007.0,5342,2840,1859,5
Four to Score (Stephanie Plum  #4),Janet Evanovich,4.17,0312966970,9780312966973,eng,313.0,117541,2502,1999-06-15,St. Martin's Press,Mystery & Thriller,2,1999.0,2677,2840,1859,5
Seven Up (Stephanie Plum  #7),Janet Evanovich,4.16,0312980140,9780312980146,eng,337.0,103618,1820,2002-06-17,St. Martin's Press,Mystery & Thriller,2,2002.0,5906,2840,1859,5
Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King,4.17,0312983867,9780312983864,eng,326.0,101730,1878,2003-06-16,St. Martin's Press,Mystery & Thriller,2,2003.0,3014,2844,1859,5
Motor Mouth (Alex Barnaby #2),Janet Evanovich,3.68,0060584033,9780060584030,eng,312.0,22251,671,2006-10-03,HarperCollins,Mystery & Thriller,2,2006.0,4622,2840,877,5
A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,4.25,0316919896,9780316919890,eng,353.0,722,110,1997-02-01,Little  Brown,Non-fiction,2,1997.0,311,1240,1134,6
Ivanhoe,Walter Scott/Graham Tulloch,3.75,0140436588,9780140436587,eng,541.0,73757,1571,2000-03-30,Penguin Books /Penguin Classics,History & Biography,2,2000.0,3579,6298,1466,4
Ivanhoe,Marianna Mayer/Walter Scott/John Rush,3.96,1587172488,9781587172489,eng,56.0,178,22,2004-10-07,Chronicle Books,Children,2,2004.0,3579,4004,393,0
Me and Jezebel: When Bette Davis Came for Dinner -- And Stayed ... And Stayed ... And Stayed ... And ...,Elizabeth L. Fuller,3.73,0425132641,9780425132647,eng,244.0,30,5,1992-05-01,Berkley,Other,2,1992.0,4413,1637,240,7
George Washington and Benedict Arnold: A Tale of Two Patriots,Dave R. Palmer,4.27,1596980206,9781596980204,eng,424.0,242,37,2006-08-01,Regnery History,History & Biography,2,2006.0,2786,1188,1670,4
His Excellency: George Washington,Joseph J. Ellis,3.92,1400032539,9781400032532,eng,320.0,32978,1112,2005-11-08,Vintage,History & Biography,2,2005.0,3179,3290,2094,4
George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,4.08,155709103X,9781557091031,eng,30.0,835,113,1989-08-01,Applewood Books,History & Biography,2,1989.0,2787,2090,99,4
George Washington's Sacred Fire,Peter A. Lillback/Jerry Newcombe,4.18,0978605268,9780978605261,eng,1200.0,694,63,2011-05-31,Providence Forum Press,History & Biography,2,2011.0,2788,4851,1594,4
Waverley,Walter Scott/Claire Lamont,3.43,0192836013,9780192836014,eng,463.0,69,8,1998-08-20,Oxford University Press,History & Biography,2,1998.0,9809,6296,1415,4
The Antiquary,Walter Scott/Nicola J. Watson,3.83,0192831879,9780192831873,eng,528.0,354,37,2002-05-23,Oxford University Press,History & Biography,2,2002.0,6612,6300,1415,4
Rob Roy,Walter Scott/Lockhart Bogle,3.7,0375760601,9780375760600,eng,576.0,26,1,2002-07-09,Modern Library,History & Biography,2,2002.0,5670,6299,1267,4
Prozac Nation,Elizabeth Wurtzel,3.59,1573229628,9781573229623,eng,384.0,895,78,2002-04-02,Riverhead Books,History & Biography,2,2002.0,5452,1650,1679,4
Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,4.02,057120211X,9780571202119,eng,167.0,253,15,2000-02-21,Faber & Faber,History & Biography,2,2000.0,2829,2750,662,4
How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.86,0312010443,9780312010447,eng,192.0,2152,155,1987-12-15,St. Martin's Press,Non-fiction,2,1987.0,3311,2751,1859,6
Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,3.65,0399153934,9780399153938,eng,511.0,23107,1295,2007-11-01,Putnam Adult,Mystery & Thriller,2,2007.0,1101,4739,1607,5
At Risk (Winston Garano  #1),Patricia Cornwell,3.41,0399153624,9780399153624,eng,212.0,422,47,2006-05-23,G. P. Putnam's Sons,Mystery & Thriller,2,2006.0,737,4739,740,5
Predator (Kay Scarpetta  #14),Patricia Cornwell,3.68,0425210278,9780425210277,eng,453.0,23630,842,2006-10-01,Berkley Publishing Group,Mystery & Thriller,2,2006.0,5406,4739,248,5
Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,0425204200,9780425204207,eng,401.0,25822,729,2005-06-28,Berkley,Mystery & Thriller,2,2005.0,9463,4739,240,5
Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell/Patricia Cornwell,4.02,0743477154,9780743477154,eng,342.0,193117,2123,2003-12-30,Pocket Books,Mystery & Thriller,2,2003.0,5384,4744,1547,5
Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.29,0765191121,9780765191120,eng,822.0,476,16,1997-10-01,Smithmark Publishers,Mystery & Thriller,2,1997.0,9333,4739,1828,5
From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell,4.04,0425204693,9780425204696,eng,383.0,46084,614,2005-08-30,Berkley Books,Mystery & Thriller,2,2005.0,2712,4739,241,5
The Body Farm (Kay Scarpetta  #5),Patricia Cornwell,4.05,0425201449,9780425201442,eng,351.0,57415,920,2004-12-28,Berkley,Mystery & Thriller,2,2004.0,6812,4739,240,5
Trace (Kay Scarpetta  #13),Patricia Cornwell/Carolyn McCormick,3.78,0143058320,9780143058328,eng,11.0,46,8,2005-08-04,Penguin Audio,Mystery & Thriller,2,2005.0,9463,4741,1457,5
Cause of Death (Kay Scarpetta  #7),Patricia Cornwell/C.J. Critt,3.93,0425213382,9780425213384,eng,356.0,38823,625,2007-01-02,Berkley Books,Mystery & Thriller,2,2007.0,1301,4740,241,5
The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell/Kate Burton,4.16,0060791217,9780060791216,eng,336.7479402444545,202,1,2005-07-26,HarperAudio,Other,2,2005.0,8387,4742,876,7
At Risk (Winston Garano  #1),Patricia Cornwell,3.41,0425214761,9780425214763,eng,289.0,10084,598,2007-04-03,Berkley Books,Mystery & Thriller,2,2007.0,737,4739,241,5
The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,4.16,074325581X,9780743255813,eng,672.0,30,2,2003-11-11,Scribner,Mystery & Thriller,2,2003.0,8690,4739,1755,5
In the Dark of the Night,John Saul,3.88,034548701X,9780345487018,eng,324.0,4278,178,2006-07-18,Ballantine Books,Fiction,2,2006.0,3446,3198,186,3
Perfect Nightmare,John Saul,3.89,0345467329,9780345467324,eng,384.0,3721,236,2006-04-25,Ballantine Books,Mystery & Thriller,2,2006.0,5229,3198,186,5
  said the shotgun to the head.,Saul Williams,4.22,0743470796,9780743470797,eng,192.0,2762,214,2003-09-01,MTV Books,Poetry,2,2003.0,0,5524,1187,8
Early Color,Saul Leiter/Martin Harrison,4.73,3865211399,9783865211392,eng,156.0,144,8,2006-01-15,Steidl,Other,2,2006.0,2117,5522,1873,7
Herzog,Saul Bellow/Philip Roth,3.78,0142437298,9780142437292,eng,371.0,16550,813,2003-02-25,Penguin Classics,Fiction,2,2003.0,3153,5519,1477,3
Midnight Voices,John Saul/Joe Blades,3.75,0449006530,9780449006535,eng,384.0,2756,142,2003-03-04,Ballantine Books,Fiction,2,2003.0,4495,3199,186,3
The Manhattan Hunt Club,John Saul,3.98,0345490649,9780345490643,eng,384.0,4889,221,2006-03-28,Ballantine Books,Fiction,2,2006.0,8113,3198,186,3
Shadows,John Saul,3.93,0553560271,9780553560275,eng,393.0,10824,185,1993-05-01,Bantam,Fiction,2,1993.0,5935,3198,189,3
The Presence,John Saul,3.76,0449002411,9780449002414,eng,432.0,2699,90,1998-04-29,Ballantine Books,Fiction,2,1998.0,8494,3198,186,3
Creature,John Saul,3.84,0553284118,9780553284119,eng,416.0,10047,152,1997-01-01,Bantam,Fiction,2,1997.0,1644,3198,189,3
Asylum (Blackstone Chronicles  #6),John Saul,4.1,0449227944,9780449227947,eng,97.0,932,24,1997-06-03,Fawcett,Fiction,2,1997.0,734,3198,680,3
Suffer the Children,John Saul,3.91,044018293X,9780440182931,eng,378.0,28001,301,1989-07-01,Dell,Fiction,2,1989.0,6335,3198,527,3
The Big Bad Wolf  (Alex Cross  #9),James Patterson/مریم کاظمی‌تبار,3.99,0446610224,9780446610223,eng,400.0,42096,945,2004-10-01,Grand Central Publishing,Mystery & Thriller,2,2004.0,6760,2764,781,5
Big Bad Wolf,Linda Jones,3.8,0505521792,9780505521798,eng,359.0,123,6,1997-02-27,Love Spell,History & Biography,2,1997.0,943,3769,1167,4
Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,Mark Leyner/Billy Goldberg,3.55,0307345971,9780307345974,eng,263.0,1166,112,2006-08-01,Three Rivers Press,Non-fiction,2,2006.0,9958,4060,1954,6
Four Blondes,Candace Bushnell,2.82,080213825X,9780802138255,eng,256.0,23409,877,2001-06-08,Grove Press,Fiction,2,2001.0,2667,758,799,3
Lipstick Jungle,Candace Bushnell,3.41,0786887079,9780786887071,eng,496.0,37514,780,2006-08-08,Hachette Books,Fiction,2,2006.0,4078,758,817,3
Lipstick Jungle,Candace Bushnell,3.41,0786893966,9780786893966,eng,532.0,422,48,2007-04-01,Hachette Books,Fiction,2,2007.0,4078,758,817,3
The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,4.3,1402718616,9781402718618,eng,224.0,3510,510,2004-09-23,Sterling,Non-fiction,2,2004.0,7360,189,1875,6
Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann/Phyllis Haddox/Elaine Bruner,4.17,0671631985,9780671631987,eng,395.0,2207,271,1986-06-15,Touchstone,Children,2,1986.0,6450,5599,1985,0
It's Not Easy Being Green: And Other Things to Consider,Jim Henson/Cheryl Henson,4.2,1401302424,9781401302429,eng,197.0,1409,168,2005-09-14,Hyperion,Non-fiction,2,2005.0,3575,2993,992,6
Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon/Jaid Black/Kresley Cole,4.13,1416510877,9781416510871,eng,352.0,12509,340,2006-02-07,Gallery Books,Fantasy & paranormal,2,2006.0,5329,5581,746,2
The Big Over Easy (Nursery Crime  #1),Jasper Fforde,3.94,0143037234,9780143037231,eng,383.0,27137,1885,2006-07-25,Penguin,Fantasy & paranormal,2,2006.0,6767,2862,1454,2
The Enneagram Made Easy: Discover the 9 Types of People,Renee Baron/Elizabeth Wagele,3.82,0062510266,9780062510266,eng,161.0,1844,171,1994-03-11,HarperSanFrancisco,Non-fiction,2,1994.0,7406,5071,897,6
It's Easy Being Green: A Handbook for Earth-Friendly Living,Crissy Trask/Mike Clelland,3.55,158685772X,9781586857721,eng,168.0,330,48,2006-01-23,Gibbs Smith,Non-fiction,2,2006.0,3572,1056,760,6
Le Divorce,Diane Johnson,2.88,0452284481,9780452284487,eng,320.0,3602,295,2003-07-01,Plume,Fiction,2,2003.0,3945,1379,1542,3
Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard,4.22,0006281141,9780006281146,eng,384.0,52,2,1998-10-05,Fount,Other,2,1998.0,1980,1090,724,7
The Divine Comedy,Dante Alighieri/John Ciardi,4.07,0451208633,9780451208637,eng,895.0,3127,205,2003-05-27,NAL,Poetry,2,2003.0,7297,1149,1293,8
The Divine Comedy,Dante Alighieri/Allen Mandelbaum/Eugenio Montale,4.07,0679433139,9780679433132,eng,798.0,86527,2004,1995-08-01,Everyman's Library,Poetry,2,1995.0,7297,1142,650,8
Divine,Karen Kingsbury,4.28,141430935X,9781414309354,eng,355.0,9043,424,2007-05-17,Tyndale House Publishers,Fiction,2,2007.0,1977,3431,2011,3
When the Emperor Was Divine,Julie Otsuka,3.73,0141009055,9780141009056,eng,160.0,180,27,2004-01-12,Penguin,History & Biography,2,2004.0,9901,3376,1454,4
Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.64,0786932724,9780786932726,eng,191.0,803,8,2004-05-01,Wizards of the Coast,Fantasy & paranormal,2,2004.0,1553,1282,2199,2
A Divine Revelation of Hell,Mary K. Baxter/T.L. Lowery,4.18,0883682796,9780883682791,eng,208.0,1164,154,1993-01-01,Whitaker House,Non-fiction,2,1993.0,112,4169,2171,6
